filename,label,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
classical.00054.wav,classical,30.48897959,0.31954268,0.09236192,0.17407946,0.002271937,1702.247899,118941.1119,1602.739219,56700.65192,2820.988903,420435.2081,0.115074959,0.00149765,-0.003959884,0.021168059,0.028779544,0.023666713,[95.703125],-108.06734,4240.022,127.27673,782.3608,-44.952744,276.9053,31.253359,159.27397,4.3463645,429.4048,-4.941817,115.43492,-15.889656,251.42216,14.636189,297.661,-7.799102,135.32,-1.2097644,276.19208,2.8209624,320.9096,17.278034,295.17905,-4.09775,259.062,1.6709852,123.81855,0.6631558,196.047,4.612663,122.27386,-9.879342,80.503784,-3.2347622,66.8901,-3.1057498,63.5487,1.8729876,65.65338
classical.00055.wav,classical,30.01333333,0.18647526,0.08223302,0.013054552,0.000112749,1079.788869,146026.9655,1388.950833,180392.4996,1764.63184,703482.5334,0.059338445,0.000520448,0.000238443,0.000276923,-0.030790527,0.075043906,[78.30255682],-483.96786,4513.457,144.165,1623.1444,1.3792461,479.06375,8.07079,133.94492,4.933558,115.63355,-2.316337,56.28576,-2.740416,47.106518,-6.8436475,43.050198,-10.15446,58.572685,-8.070668,74.00521,-7.157022,60.00678,-10.55595,66.3098,-7.773563,115.50411,-2.9480882,123.19296,-0.2637406,73.48555,4.299487,151.87636,5.307132,201.3564,0.19258173,169.23134,-4.547086,170.50911,-1.8961626,278.28537
classical.00056.wav,classical,30.07165533,0.3130526,0.0786293,0.1897104,0.003642594,1681.272387,94248.03761,1708.712958,53912.78183,3078.325907,369406.1935,0.096722261,0.000688806,-0.00064582,0.034404166,0.108374644,0.068819584,[95.703125],-81.11545,2708.4958,129.04564,374.20074,-42.44421,140.74455,33.13707,116.5428,5.6854477,101.18475,-6.503762,100.56392,-2.2667925,94.5959,7.401878,87.390854,-18.70608,64.538475,2.4765916,44.686356,3.7434185,73.847015,1.8843732,48.3754,-10.075478,58.821625,0.9861845,37.446613,-3.5743082,37.989,-6.170132,39.018387,-8.027795,35.73737,3.7797046,39.04391,-5.0546417,35.080463,-0.8755277,47.452553
classical.00057.wav,classical,30.01333333,0.25387782,0.08873261,0.016776716,9.15e-05,1751.580959,388145.4959,1930.484966,181887.0366,3236.583651,2035838.472,0.095229571,0.001664752,0.000208809,0.000284567,0.038104735,0.042258455,[107.66601562],-367.0708,8877.5205,112.81916,1438.4437,-18.745602,390.415,10.175582,229.25894,-1.6043581,98.84456,3.799532,69.60745,0.925681,71.06812,5.063905,82.36688,-5.3709044,172.31206,-9.514625,164.97243,-8.494094,89.52007,-1.7862537,101.98804,1.2870402,178.56433,-3.8769355,118.02256,-2.6494825,136.84892,-1.0689509,101.92755,-1.2830024,56.05114,-2.5024,97.12217,-2.567167,208.80376,-4.073552,151.98637
classical.00058.wav,classical,30.01333333,0.26560685,0.08777191,0.029991465,0.000123572,1137.8828,33647.78593,1480.510423,63419.70018,1821.312627,220230.6439,0.081843943,0.000691064,-0.000845314,0.000963644,0.104874547,0.047909994,[143.5546875],-349.94827,1757.3241,161.8574,335.8134,-3.3694623,269.2917,14.163237,75.83499,5.7316146,56.29893,3.5070765,57.20888,2.9739192,56.819622,-7.0916595,72.857864,-7.915771,95.69977,-0.36118275,164.51344,2.8649027,103.0066,-2.4754703,97.250015,-6.782114,142.67017,-8.829841,83.34357,-6.667609,93.219604,-4.9043784,84.21563,0.108544774,94.01115,4.257424,142.64084,5.0810494,80.80079,2.6007571,137.2319
classical.00059.wav,classical,30.01333333,0.2825774,0.08269894,0.06912917,0.001285206,1551.36086,123162.8495,1651.384905,69175.33564,2841.008884,438130.0562,0.09326625,0.0009096,-0.000649866,0.004202327,0.032608196,0.031682517,[117.45383523],-197.22751,5628.5024,137.38995,607.1538,-34.15922,417.3444,25.363323,86.029495,-5.2644143,46.010635,-2.7768812,43.07015,-9.50855,36.250435,-7.613304,39.48296,-7.647624,48.50935,-5.667732,42.21452,-4.3843036,52.321205,-5.424352,50.679222,-3.5282192,48.07135,-5.6571836,34.70614,-1.8996494,37.29439,-2.8816411,34.083534,-3.4791715,34.86775,-4.0269103,48.379547,-7.304032,57.24816,-4.191021,108.35002
classical.00060.wav,classical,30.01333333,0.30537146,0.082517296,0.06871983,0.000727062,1803.8002,175068.9502,1898.224064,125389.6915,3366.640534,864424.5772,0.104019767,0.001005725,-0.000936222,0.003595705,0.047716962,0.02971187,[123.046875],-166.42174,3269.7502,122.12508,694.7864,-32.114124,223.45683,16.680294,59.474503,-5.400134,43.0959,-2.4928677,43.642944,-9.827045,30.337074,-4.8984995,31.180183,-6.967043,38.9705,-4.5714536,44.06796,-6.654089,54.979107,-5.4923553,36.60231,-5.371946,41.92194,-4.96042,41.575775,-2.7898908,53.531734,-3.1823907,36.93864,-4.077293,38.072903,-3.5514786,54.157543,-4.6443357,50.427147,-1.1656524,62.23604
classical.00061.wav,classical,30.01333333,0.2818187,0.08339031,0.04818047,0.000910982,1322.734427,210484.6778,1591.463145,209286.6694,2474.902797,1305791.474,0.076104656,0.000773441,-0.000590743,0.002466922,0.115620216,0.026820522,[151.99908088],-274.3259,7365.532,148.35321,689.24384,-20.328934,619.55286,21.799068,93.7133,7.9280887,189.92015,3.7767048,102.151405,-2.2288494,52.413628,-6.0878696,69.99772,-5.6230106,49.217438,-6.6903195,54.356064,-5.9035316,74.23576,-4.5922475,87.8616,-1.5412745,84.48986,-3.0245388,112.11504,-4.6955943,125.827774,-7.719143,84.9243,-7.2160583,103.159225,-5.406607,82.4208,-5.2490506,92.26478,-5.269738,87.48267
classical.00062.wav,classical,30.01333333,0.32025677,0.08883608,0.038906395,0.001308398,1474.741479,445967.5068,1813.307012,264983.0864,2809.808222,2676267.298,0.074029178,0.001234828,-0.000594255,0.001620064,-0.005256783,0.030225554,[89.10290948],-305.44928,19519.203,135.9327,1054.6272,-11.758563,460.72333,18.213852,108.20604,10.375582,148.30165,3.0047126,61.626545,-5.5933824,87.09171,0.14134432,43.633484,-1.354128,53.406124,-1.8684579,33.55814,-3.2081378,49.982983,-6.7502146,45.26002,-2.6937735,59.948,-5.5951653,29.580248,-4.5273905,30.97144,-4.786104,37.04819,-5.3624263,56.038513,-2.6244025,43.41482,-5.832233,43.1681,-6.9237723,47.662987
classical.00063.wav,classical,30.01333333,0.22685228,0.08591726,0.020141035,0.000181266,690.5300405,7996.725156,1358.845323,78195.63148,749.7401687,14951.35002,0.036044824,4.41e-05,-0.001568333,0.000534806,-0.045082942,0.037510403,[95.703125],-465.89728,1486.5671,180.18097,435.0976,56.64645,322.5803,11.035487,137.5166,5.84732,48.90694,0.7351601,48.328735,-3.9715195,43.947296,-5.886589,43.290268,-8.459515,42.827393,-9.7856865,41.56454,-7.6918125,49.61876,-3.2519479,45.184013,-1.8584505,51.003685,-4.0099673,62.96157,-4.1032653,74.26177,-2.4666233,83.518486,-2.3584416,65.313675,-3.0008152,56.004467,-3.229787,59.63635,-1.7167836,36.404297
classical.00064.wav,classical,30.01333333,0.1990452,0.0821114,0.012558122,0.000192183,1118.450246,94876.08121,1945.015064,321464.5055,1875.678552,1859075.875,0.042287875,0.00015413,-0.000963983,0.000308235,-0.017214655,0.044658406,[89.10290948],-498.64725,4586.7183,145.66858,903.75543,46.470146,817.64716,15.258628,232.20526,3.0686219,93.27481,-0.8322841,86.188126,-5.2227077,81.464096,-6.210678,62.711437,-3.811383,74.40838,0.08911586,105.28678,2.7176883,86.96761,2.216922,58.496246,0.24056235,75.28083,-0.4649022,59.587296,-0.87923175,44.422737,0.58388776,39.462414,3.2779336,54.558453,2.3057544,46.099625,-2.5643952,38.029587,-4.809985,49.426422
classical.00065.wav,classical,30.01333333,0.20720126,0.085011095,0.029224372,0.000504296,829.0091478,14858.0938,1326.064871,111831.3806,1014.083969,75911.48126,0.047507915,0.000214919,-0.001673525,0.001203049,-0.024280185,0.036716463,[123.046875],-421.5947,4865.097,172.78944,628.44763,28.069185,1035.6414,-2.5672548,176.16425,-3.5711489,117.05666,-4.8697968,93.68014,-8.89614,107.28806,-10.693691,119.35646,-7.677652,104.72415,-7.9523697,100.16147,-7.321746,127.15579,-2.7029622,183.0386,-0.9108148,164.84474,-4.214681,84.253105,-8.430779,59.606655,-8.406164,58.708225,-4.1302342,64.74962,-0.41095367,54.716328,0.08817727,79.27522,-0.26952812,134.59425
classical.00066.wav,classical,30.01333333,0.18713117,0.08161527,0.031763878,0.000544945,795.5192462,34872.4307,1296.707146,124068.8072,1008.455026,248783.2398,0.045021948,9.37e-05,-0.00181557,0.001348542,0.03603277,0.040563112,[135.99917763],-429.1393,4277.116,175.105,895.5414,31.898457,764.569,4.288325,149.07758,1.0443158,94.502335,-5.7782183,67.292366,-9.484334,66.22397,-11.283601,78.09677,-10.578688,63.714966,-8.663466,72.74153,-6.3293443,106.72402,-1.6777816,121.027695,0.82280564,136.74239,-0.18251853,99.930664,0.029035458,121.03918,0.19495828,126.546524,-1.8525836,79.07933,-4.4139447,70.76378,-4.9667983,73.5054,-4.6021824,88.91455
classical.00067.wav,classical,30.01333333,0.26748624,0.09005917,0.031705387,0.001331452,1117.675441,456343.178,1701.520038,577759.9655,1992.770549,4182824.369,0.046357263,0.000272906,-0.001054311,0.001972083,0.064474334,0.028240051,[143.5546875],-413.4534,11545.796,143.48242,2292.5974,31.305882,1396.4323,14.029362,182.89426,1.5161096,167.19818,-2.2952938,95.07924,-6.4711924,108.320885,-8.109996,117.135925,-5.934282,73.741905,-4.4754477,74.111946,-2.8047547,63.168118,-0.8226045,52.05622,-1.2224383,71.78658,-2.3896031,100.544914,-3.8071184,81.70693,-3.518237,44.53839,-2.7078304,31.789503,-2.3876903,45.659424,0.6111248,59.862854,2.6541553,65.35826
classical.00068.wav,classical,30.01333333,0.25726342,0.0850376,0.05735519,0.000883434,1559.920075,54913.27686,1616.17629,46456.06448,2813.42207,241181.0083,0.095172549,0.000340998,-0.000149276,0.003777656,0.054893386,0.054831459,[83.35433468],-234.44064,4014.8755,130.26003,256.56323,-39.531036,122.81734,19.348919,61.418903,-6.7951355,67.37672,-5.134988,39.4979,-3.7098153,49.32064,-4.0319524,71.985344,-5.0715547,110.923164,-1.3709053,42.248398,-7.748646,72.158424,-4.380751,83.37841,0.4702783,93.88653,0.77413905,97.27899,5.452055,99.063065,8.770049,101.16358,7.0452633,66.169426,2.4262974,95.866554,-2.293256,97.61715,-0.24617362,109.96377
classical.00069.wav,classical,30.01333333,0.23666598,0.08528239,0.02913211,0.000148804,1349.562247,41492.5929,1523.356188,34833.49777,2443.743769,159539.781,0.079253372,0.000440898,-0.000173645,0.000946862,0.058323887,0.057583544,[69.83741554],-321.24756,1768.4064,136.29433,284.33603,-28.28276,197.57045,31.00864,101.44274,0.5742582,54.313744,0.23691228,70.26701,0.6586137,53.989277,-1.3397088,46.77394,-0.058611818,47.875214,-0.42391247,61.386963,-6.176197,67.23079,-0.14452073,71.78634,-0.4549772,93.467926,-0.7290448,63.459373,7.4753556,98.81166,10.970392,159.12769,7.8246856,185.48207,4.318515,109.13788,2.9890995,106.89857,5.8538322,104.45232
classical.00070.wav,classical,30.01333333,0.24420142,0.087908156,0.031924274,0.000686822,1355.763313,88811.82529,1615.670069,73899.21518,2522.16593,375871.9184,0.070837789,0.000565057,-0.000184363,0.001560841,0.030510616,0.052560709,[161.49902344],-321.1392,7181.645,134.57178,575.24896,-18.24004,342.3603,22.185543,84.712204,0.42837247,83.05104,-3.8020205,53.921986,0.4877545,49.11535,-1.1469616,54.447758,-1.9024942,75.42102,-0.10495498,81.904495,-2.7560534,66.360725,0.5838329,105.79367,2.4930167,78.967155,0.30006465,61.14378,1.6743901,63.220776,2.8886983,61.766342,2.0871375,71.86108,1.1659801,49.99597,-2.3970754,46.796104,-3.4238703,98.65341
classical.00071.wav,classical,30.01333333,0.20812953,0.082641415,0.0516711,0.001591257,1397.389288,73462.0609,1574.415538,49818.65435,2616.092662,273850.8181,0.07586297,0.000555032,-0.000110564,0.003989853,0.04382991,0.047137998,[143.5546875],-269.7108,4960.624,136.43422,409.45114,-25.016579,223.9461,26.403866,80.536446,0.6810673,70.2656,-5.372084,30.101934,-1.1092931,51.6486,-1.4986668,101.51333,-0.17736825,92.360725,-3.8057554,64.814926,-9.29667,81.68168,-3.1443982,94.39442,1.6502775,95.89239,0.685528,119.42326,1.9191817,117.31786,2.2458494,95.8096,-2.1271434,86.550644,-3.6759648,60.267136,-1.078266,88.31808,3.538287,165.03958
classical.00072.wav,classical,30.01333333,0.27937976,0.085607275,0.020713143,0.000201451,1285.370259,128618.0996,1660.391744,72063.87676,2477.151043,462447.4043,0.063742417,0.000817601,-0.000123288,0.000556169,-0.01363433,0.045845322,[117.45383523],-360.83868,6760.78,138.97086,839.82733,-12.927217,200.7463,33.778614,83.52537,7.5961585,57.163216,-1.7088121,35.316875,1.0270189,37.673584,4.0721283,33.42779,3.9389958,54.555668,0.94157827,98.481186,0.5166481,175.84302,4.6864805,166.17422,3.336596,76.85982,-2.258434,63.16141,-1.8506905,74.45576,2.2213337,51.06534,1.7878124,63.84666,-1.5119549,55.337658,-3.2532809,76.665375,4.000858,101.71426
classical.00073.wav,classical,30.01333333,0.21630718,0.08446472,0.043788467,0.000567176,1211.870725,105227.4473,1338.321479,92168.13189,2105.465974,446344.6084,0.070939751,0.000492358,-0.000134669,0.002183273,0.021899689,0.05921099,[129.19921875],-306.85605,5706.559,152.84921,675.6416,-27.586615,347.9414,16.327555,231.09308,-3.148807,176.26518,-8.940591,104.60015,-5.437477,74.65879,-9.772418,86.83165,-7.1042967,74.29902,0.29831234,63.55857,0.89340913,144.3612,5.4443207,199.82356,8.212006,174.46678,4.196132,130.55331,2.043592,84.22601,3.022518,83.06542,-0.3889574,68.20683,-2.8096762,66.42719,-2.9019673,102.13219,1.3368331,153.06155
classical.00074.wav,classical,30.01333333,0.23739636,0.083184905,0.037281636,0.000716175,1360.163648,88025.19866,1572.575901,58297.67414,2568.921125,358184.9157,0.072137985,0.000489219,-0.000117261,0.00164282,-0.006093937,0.045672049,[161.49902344],-289.74127,7189.6147,143.90283,441.12094,-27.002756,132.03838,24.065563,69.9974,-1.1469277,64.76552,-6.3004317,68.73208,-2.745879,39.928543,-3.524174,38.083458,-3.0163455,66.4467,-3.1469986,57.430454,-7.264607,46.85889,-1.6910166,54.88918,3.0758982,71.739716,2.683342,73.91475,2.5256891,60.079937,4.61217,63.34494,2.3802645,54.68373,-1.2729076,45.063175,-3.5536108,74.83782,-2.8135438,107.143456
classical.00075.wav,classical,30.01333333,0.2173621,0.08582709,0.016472353,9.98e-05,1171.477079,81084.20866,1466.896056,38275.53401,2235.389628,322983.3133,0.060864088,0.000665013,-8.69e-05,0.000354452,0.043109519,0.058745322,[117.45383523],-413.00116,3768.3118,138.53171,799.48425,-19.246777,267.53824,34.156403,73.57457,8.985244,81.39118,-4.2935634,36.02364,4.1500463,56.319424,0.8692794,57.93086,3.081244,49.978287,0.12008631,72.19112,-4.0598006,125.532196,3.7838356,123.10402,5.919068,159.54277,3.4981356,202.07365,6.6246977,182.32887,6.735387,114.02221,2.4673367,158.44035,-1.8759853,200.45128,-0.05677955,124.068665,2.725177,129.28754
classical.00076.wav,classical,30.01333333,0.26036572,0.084057726,0.058806058,0.001409998,1340.867552,71827.54065,1539.443168,49908.65577,2523.065228,260112.6126,0.071745622,0.000515054,-5.13e-05,0.004132814,0.027785305,0.037890326,[172.265625],-238.74171,5491.54,149.72977,567.4396,-28.855423,175.76004,28.25653,79.228584,-0.80010945,64.482864,-3.9364913,29.91806,-2.1363711,32.913918,-4.325534,29.311102,-4.18362,32.91314,-3.4381254,34.417114,-5.7532845,54.373085,-0.09010243,85.310074,2.5456488,99.347336,0.69135207,70.9939,0.058995035,71.98434,1.6971146,43.02899,0.6599608,40.169167,1.4763628,61.40055,-1.8393981,71.74093,-6.2603865,83.52353
classical.00077.wav,classical,30.01333333,0.21900696,0.08454126,0.016747132,0.000314235,812.1207959,50369.96288,1009.921907,74599.26386,1236.460505,263269.8699,0.048334935,0.000254175,-2.16e-05,0.000498939,0.006959649,0.062340745,[161.49902344],-477.94348,8590.739,155.32089,1506.5885,12.7602215,800.38324,5.5314426,229.8147,2.3841317,96.00574,-10.652273,117.92614,-16.651352,82.76503,-12.546622,105.51704,-11.187111,172.54626,-9.374714,131.86879,-3.2156122,66.07674,-2.7692902,119.7214,-6.477842,90.40307,-8.30954,67.74207,-7.0976214,69.65443,-7.473877,62.337864,-5.325364,98.47916,1.2618536,127.50353,1.8818004,71.24494,-1.648313,83.34486
classical.00078.wav,classical,30.01333333,0.22509545,0.08397666,0.006627279,1.94e-05,715.8536806,44129.80649,1031.245702,80602.52791,1038.673121,307229.744,0.041281857,0.000110568,-2.27e-05,5.66e-05,0.034065022,0.067670306,[67.99958882],-552.1586,1649.3046,173.31636,670.972,26.347733,200.8299,14.124618,71.38364,7.2601404,46.247627,-7.080264,55.358166,-5.8543334,56.494793,-10.337285,35.901905,-11.018615,59.940147,-9.1995945,53.83066,-8.825932,74.30409,-4.930786,100.06086,-3.6539578,62.57792,-4.2796836,67.948204,-3.4603527,55.378693,-4.822288,45.69772,-5.6770315,67.54574,-6.540836,51.674545,-8.199671,47.66232,-6.445196,58.52494
classical.00079.wav,classical,30.01333333,0.2177776,0.085256815,0.018832877,0.000145269,790.5070053,32432.27925,900.4092981,44425.15145,1159.412273,142711.8216,0.052088243,0.000364732,-1.17e-05,0.000422627,-0.030367805,0.042685334,[143.5546875],-437.6044,4082.8062,170.93153,824.8566,7.4195814,660.673,-3.083473,127.03363,0.7893821,137.47867,-11.128749,131.37071,-12.52278,122.34711,-6.907836,111.211655,-5.858702,193.85828,-8.461237,126.476,-8.481487,159.21577,-8.339388,216.91171,-7.378575,125.968704,-6.732569,93.212494,-6.0865917,68.77833,-7.0612326,84.01121,-6.6553288,101.33983,-4.2900767,73.06441,-4.3928785,59.864826,-4.9066057,102.920944
classical.00080.wav,classical,30.01333333,0.4380738,0.094087176,0.005269844,2.97e-05,973.5355867,94205.52024,1617.496677,207368.2731,1910.809482,1051350.925,0.031533603,0.000126408,-9.17e-06,4.94e-05,0.029165698,0.025745615,[143.5546875],-549.5697,7727.987,156.9653,1521.5234,6.631246,545.185,34.402447,75.11593,13.249272,64.670586,5.748277,71.29252,5.0407815,81.536354,-3.0072958,74.16591,2.0624192,53.470104,3.0736666,30.619335,2.01758,42.913643,3.2438076,30.566675,5.6670165,17.281326,5.7033176,17.127617,3.6362784,15.425096,4.1026506,14.393457,4.3394637,13.870569,3.3675346,15.477505,2.6253273,20.584257,1.6544266,23.709568
classical.00081.wav,classical,30.01333333,0.2667711,0.08422151,0.016528226,4.94e-05,1214.350255,83141.5731,1540.199947,54703.52114,2164.753061,319257.1383,0.060574442,0.00043394,-2.36e-06,0.000283018,-0.028724261,0.040119361,[151.99908088],-374.65198,3102.1245,153.82292,587.144,-21.559772,226.05544,20.833046,93.7285,7.002672,67.80462,-3.9453752,68.76316,-2.5165148,102.07471,-2.805235,61.2011,-4.2927785,67.34743,-4.5061345,59.168304,-5.7571154,49.229347,-4.25979,35.56309,-3.8456016,48.706165,-4.5916386,49.81488,-3.636789,44.16877,-2.2832582,46.84326,-3.1167455,54.79817,-0.209368,66.985405,2.6291044,75.73034,1.8155842,102.70483
classical.00082.wav,classical,30.01333333,0.28263754,0.083119325,0.042979293,0.000218112,1415.41299,118844.2431,1449.002951,65534.04557,2490.032662,433724.1334,0.087378175,0.000971531,-7.72e-06,0.001746563,0.023705954,0.047499532,[112.34714674],-263.99594,2926.1133,142.11691,1095.1895,-51.378956,347.82385,5.0166855,118.507805,-20.275646,127.7916,-17.12978,93.00193,-16.075098,92.68518,-20.311262,81.23407,-15.04123,105.64239,-9.737653,68.29752,-8.4088335,68.67395,-11.790934,120.88121,-6.88593,79.61847,-4.6030884,75.649216,-2.043478,66.706085,-2.373202,99.05728,0.96612155,59.18297,3.0088854,92.123344,1.3610225,128.77403,5.5366035,93.69163
classical.00083.wav,classical,30.01333333,0.24480073,0.08239722,0.041856874,0.000471924,853.076381,21387.5518,998.0067849,27882.26967,1401.381859,99021.9561,0.050776341,0.000117089,-3.44e-06,0.002073841,0.093812093,0.082928661,[117.45383523],-338.83044,3836.286,190.14246,451.86972,-16.293915,678.6437,3.7036424,142.67163,-0.4407284,94.27099,-8.890434,49.536774,-10.38858,38.09172,-16.360968,53.88122,-13.284851,36.412834,-10.792324,54.796505,-8.643245,46.28993,-8.279584,56.0163,-4.624201,41.42673,-3.7992187,37.97887,-4.5522614,69.95161,-3.6663947,128.04225,-0.944835,130.41412,0.53679186,72.82357,-0.2605477,42.468494,-1.5557866,62.00509
classical.00084.wav,classical,30.01333333,0.24573597,0.08021429,0.02199149,0.0001944,1002.684959,25322.39803,1152.726676,24016.54913,1734.147286,97829.8824,0.057944597,0.000178452,-6.35e-06,0.000493538,0.055653111,0.054422818,[112.34714674],-368.99612,5809.597,171.87369,227.20451,-27.293062,578.1428,6.0049872,174.06125,-0.16409573,278.2775,-10.674203,114.683586,-11.9248295,76.69848,-10.194442,47.066093,-11.368568,60.853344,-10.507291,44.043674,-8.375313,36.477077,-9.789171,41.105133,-5.0586824,45.324997,-5.0814614,72.715744,-3.039166,53.54111,-1.7328736,49.95269,-1.8532637,59.46307,-2.2638671,50.319744,-1.2798712,66.261406,-0.438398,51.772152
classical.00085.wav,classical,30.01333333,0.30974057,0.07846714,0.0388853,0.00040582,1525.791709,211430.6659,1588.21785,199220.4837,2733.184659,965092.2569,0.091589554,0.00084979,-1.73e-06,0.001152349,0.041601334,0.030790314,[107.66601562],-246.15865,5847.7803,149.42867,1478.3281,-41.988865,240.75505,11.606256,97.338036,-10.289647,61.12198,-4.0193577,57.102207,-7.1368546,45.807854,-10.135562,68.00826,-9.420322,63.52536,-7.171843,61.70959,-3.1583674,77.78632,-5.640657,61.42522,-2.586296,94.02962,-4.5179677,43.947643,-6.15867,34.23242,-4.9699883,30.35027,-3.3515992,38.71041,-3.3474395,44.91791,-0.67422456,51.05114,0.22038987,79.0854
classical.00086.wav,classical,30.01333333,0.31202316,0.08150466,0.03149893,0.000357208,1356.290697,220700.3154,1495.051182,165492.5518,2496.302771,1054227.2,0.076834623,0.001008743,-1.71e-06,0.00073385,-0.005184025,0.029427995,[99.38401442],-283.51343,5399.0845,159.5616,1286.635,-29.515244,164.56541,18.527405,101.159904,-9.859647,112.86976,-3.4256573,51.77708,-10.989011,44.1016,-9.791544,43.37023,-8.29952,35.570316,-4.2436934,43.237755,-2.8717248,53.98211,-5.970813,61.940685,-4.0241084,62.468193,-3.350324,54.771015,-3.3981566,53.71841,-1.8631132,56.66333,-0.44908845,68.499405,1.9014163,56.33458,-0.11366276,58.9979,-2.81079,50.228283
classical.00087.wav,classical,30.01333333,0.27436775,0.083432086,0.021454155,0.000126628,877.3225403,32743.53481,1109.262449,53424.66986,1457.712918,202435.2769,0.051044839,0.000158156,-2.77e-06,0.000507077,0.067285223,0.056559375,[123.046875],-392.925,5074.7446,190.73505,383.7532,-13.309888,588.5145,8.256798,77.21142,1.5560123,66.524124,-11.073182,53.963688,-11.240291,43.835423,-13.994958,34.253292,-10.621299,48.5956,-9.390467,42.00481,-4.6211743,52.10346,-10.071729,58.35955,-4.8217816,52.212658,-1.7488233,53.12332,-4.664632,48.098953,-2.1138492,50.306133,1.0292006,49.526978,1.3127502,62.584064,-0.15136662,66.85412,-1.4068552,77.57881
classical.00088.wav,classical,30.01333333,0.2944176,0.08471922,0.02825728,0.000232324,1304.142796,66302.67265,1456.785019,50591.88983,2350.275012,309704.463,0.07056627,0.000396483,-1.98e-06,0.00071819,-0.002984372,0.029258014,[103.359375],-299.62308,4980.707,157.25868,336.94742,-37.329967,195.77873,15.76609,85.41774,-5.7509174,84.70001,-4.4520483,55.985687,-6.8125167,39.116287,-10.72881,41.049366,-9.877374,47.84963,-8.156403,57.202812,-5.426561,42.315834,-7.837365,51.656727,-2.7309942,43.08321,-1.1138375,54.757553,1.6426827,64.571396,3.6369379,58.90214,3.0815508,73.25533,0.10749688,70.09692,-0.7975746,49.011696,-2.7373397,47.62996
classical.00089.wav,classical,30.01333333,0.21728311,0.087874636,0.035111424,0.000222336,2423.332335,118869.9709,1884.66319,20020.72328,4296.615112,374515.9492,0.166652694,0.001125995,-0.000789281,0.001266094,0.032467154,0.023483115,[99.38401442],-301.9321,2617.5657,57.551674,819.2811,-59.138557,253.60649,33.53785,82.17911,-20.924202,72.349754,17.733927,85.09344,-0.6399964,194.46658,49.018703,384.98404,19.130726,237.07147,27.11223,353.50443,-17.640003,590.13184,-0.28261402,250.31386,-3.750939,289.20636,18.172714,329.88586,9.955658,124.111275,11.608108,52.230984,11.277827,49.554207,15.394899,160.01056,-7.3996224,129.37643,-5.8444824,239.54823
classical.00090.wav,classical,30.01333333,0.21940403,0.086247206,0.02384028,0.0001075,2172.338215,132871.8761,1883.46736,41778.302,4066.894305,507659.0625,0.151964605,0.001956071,-0.000916706,0.000641264,-0.013472846,0.033474925,[95.703125],-326.38028,1256.2898,85.90885,337.676,-42.970146,170.66302,31.839684,66.89911,-19.570826,81.04193,9.9973955,52.37999,-16.449766,56.561714,9.995579,54.881332,-8.598667,81.33939,25.513878,165.69382,6.546204,128.01866,16.401815,172.89366,3.4843893,194.05551,9.598671,130.7353,5.937054,162.78564,9.294365,120.91922,9.968023,92.11048,9.203009,105.86463,2.796967,125.677956,-5.3871417,210.63974
classical.00091.wav,classical,30.01333333,0.22592382,0.08609515,0.044732843,0.000394842,2192.506905,128944.6997,1911.831074,27706.70701,4065.970026,390035.9759,0.152405304,0.002071003,-0.000634771,0.002079922,0.006446859,0.05390001,[92.28515625],-251.23933,3226.5166,88.76645,230.21089,-41.775455,145.08463,37.914806,65.90859,-12.039209,112.47902,21.623262,79.67755,-5.8672247,129.05907,25.71373,132.67574,-5.204475,213.47598,14.297369,207.61064,-7.54923,243.20206,10.474767,217.72679,-4.9246387,234.82043,5.264075,162.55237,0.28599334,90.3073,3.3210988,56.22374,1.2696191,68.61148,4.7757545,109.54742,-2.0725083,121.07862,1.1374295,188.01343
classical.00092.wav,classical,30.01333333,0.181111,0.08849764,0.08412108,0.001440854,1807.928082,222103.6279,1439.048631,51233.61162,3073.294358,641974.9703,0.130968134,0.003376394,-0.00058197,0.00818815,0.078645872,0.056065484,[95.703125],-299.6929,5247.3022,103.63919,658.11725,-27.674166,288.74384,51.015617,109.83698,12.293651,147.41714,16.498365,69.64057,-10.951071,95.66361,-0.887635,127.04919,3.8555367,319.0153,12.946044,214.81473,-12.410851,346.4123,2.478124,266.0793,5.1832843,231.80795,-0.74185234,177.35242,-0.60572046,78.73659,-1.1729356,93.02767,5.935392,117.285675,9.813155,170.8517,-2.6790278,263.77377,-3.069428,457.2053
